line_type;mkp_name;mkp_order_no;order_date;ordoro_id;sku;item_sale_price;item_tax;shipping_sale;total_per_sku;title;supplier_name;order_status;item_cost;cancelled_value;transport_cost_est;first_pick_date;last_delivery_date;courier;mage_mkp_commission;mkp_estimated_commission;mkp_actual_commission;order_grand_total;ordoro_import_date;tool_import_date;max_shipping_date;max_delivery_date;cd_status;is_clogistique_order;line_status;transport_cost_actual;order_place_time;order_prep_time;order_delivery_time;order_total_time;gm_estimated
ORDER LINE;Monechelle;M200923641827;21.09.2020 09:57;1-300056160;MOB-R-3-Sonoma;89,95;0;0;89,95;;MOB;shipped;26,69;0;0;29.09.2020 09:39;0000-00-00 00:00:00;DPD;0;13,49;0;89,95;21.09.2020 12:05;21.09.2020 12:10;28.09.2020 00:00;7.10.2020 00:00;;No;Awaiting shipment;0;12;7;4;23;34,78
ORDER LINE;Monechelle;M200923641827;21.09.2020 09:57;1-300056160;MOB-R-3-Sonoma;89,95;0;0;89,95;;MOB;shipped;26,69;0;0;29.09.2020 09:39;0000-00-00 00:00:00;DPD;0;13,49;0;89,95;21.09.2020 12:05;21.09.2020 12:10;28.09.2020 00:00;7.10.2020 00:00;;No;Awaiting shipment;0;12;7;4;23;34,78
ORDER LINE;Monechelle;M200923642586;21.09.2020 10:25;1-300056164;MOB-S2-SonomaMixWhite-WhiteGloss-1;165,95;0;0;165,95;;MOB;shipped;48,68;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;24,89;0;165,95;21.09.2020 14:25;21.09.2020 14:30;28.09.2020 00:00;7.10.2020 00:00;;No;Awaiting shipment;0;12;0;0;12;64,72
ORDER LINE;CDiscount;2009211129BP38J;21.09.2020 09:29;1-300056169;MOB-L-30-Sonoma;69,95;0;9,95;79,9;;MOB;shipped;25,06;0;0;29.09.2020 22:48;0000-00-00 00:00:00;DPD;0;0;11,98;79,9;21.09.2020 14:25;21.09.2020 14:30;5.10.2020 00:00;14.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;12;8;3;23;29,54
ORDER LINE;CDiscount;2009211129BP38J;21.09.2020 09:29;1-300056169;MOB-L-30-Sonoma;69,95;0;9,95;79,9;;MOB;shipped;25,06;0;0;29.09.2020 22:48;0000-00-00 00:00:00;DPD;0;0;11,98;79,9;21.09.2020 14:25;21.09.2020 14:30;5.10.2020 00:00;14.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;12;8;3;23;29,54
ORDER LINE;Monechelle;M200923645057;21.09.2020 12:02;1-300056179;MOB-L-30-Sonoma;79,95;0;0;79,95;;MOB;shipped;25,06;0;0;29.09.2020 15:27;0000-00-00 00:00:00;DPD;0;11,99;0;79,95;21.09.2020 14:25;21.09.2020 14:30;28.09.2020 00:00;7.10.2020 00:00;;No;Awaiting shipment;0;12;7;3;22;29,58
ORDER LINE;Monechelle;M200923645057;21.09.2020 12:02;1-300056179;MOB-L-30-Sonoma;79,95;0;0;79,95;;MOB;shipped;25,06;0;0;29.09.2020 15:27;0000-00-00 00:00:00;DPD;0;11,99;0;79,95;21.09.2020 14:25;21.09.2020 14:30;28.09.2020 00:00;7.10.2020 00:00;;No;Awaiting shipment;0;12;7;3;22;29,58
ORDER LINE;Monechelle;M200923647032;21.09.2020 13:16;1-300056194;MOB-N-3-SonomaMixWhite-Strings-White-T1-L;109,95;0;0;109,95;;MOB;shipped;36,25;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;16,49;0;219,9;21.09.2020 15:38;21.09.2020 15:45;28.09.2020 00:00;7.10.2020 00:00;;No;Awaiting shipment;0;11;0;0;11;38,89
ORDER LINE;Monechelle;M200923647032;21.09.2020 13:16;1-300056194;MOB-N-3-SonomaMixWhite-Strings-White-T1-L;109,95;0;0;109,95;;MOB;shipped;36,25;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;16,49;0;219,9;21.09.2020 15:38;21.09.2020 15:45;28.09.2020 00:00;7.10.2020 00:00;;No;Awaiting shipment;0;11;0;0;11;38,89
ORDER LINE;CDiscount;2009211834B14IS;21.09.2020 16:34;1-300056226;MOB-R-140-S3--WengeMixWhite-WhiteGloss-3;187,95;0;19,95;207,9;;MOB;awaiting_fulfillment;61,55;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;4,99;0;36,17;212,89;21.09.2020 19:52;21.09.2020 20:00;5.10.2020 00:00;14.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;11;0;0;11;41,76
ORDER LINE;conforama;4898188502-A;21.09.2020 16:01;1-300056234;MOB-N-5-White;57,95;0;9,95;67,9;;MOB;awaiting_fulfillment;19,33;0;14,54;0000-00-00 00:00:00;0000-00-00 00:00:00;UPS;0;9,85;0;67,9;21.09.2020 21:05;21.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;;No;Awaiting Protocol;0;11;10;0;21;12,86
ORDER LINE;CDiscount;2009211919AXG71;21.09.2020 17:19;1-300056235;MOB-R-140-S4-WengeMixSonoma;186,95;0;19,95;206,9;;MOB;shipped;58,33;0;31,9;29.09.2020 15:18;0000-00-00 00:00:00;DPD;0;0;31,03;206,9;21.09.2020 21:05;21.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;11;7;3;21;51,16
ORDER LINE;CDiscount;2009211940AVSLU;21.09.2020 17:40;1-300056237;MOB-L-30-WengeMixSonoma;69,95;0;9,95;79,9;;MOB;shipped;25,06;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;1,92;0;13,9;81,82;21.09.2020 21:05;21.09.2020 21:10;5.10.2020 00:00;14.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;11;0;0;11;26,02
ORDER LINE;CDiscount;2009212055AQIXW;21.09.2020 18:55;1-300056251;MOB-R-120-WhiteWenge-Gloss-1;176,95;0;19,95;196,9;;MOB;awaiting_fulfillment;55,94;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;29,53;196,9;21.09.2020 22:17;21.09.2020 22:30;5.10.2020 00:00;14.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;11;0;0;11;49
ORDER LINE;Monechelle;M200923660641;21.09.2020 20:57;1-300056257;MOB-L-30-WhiteGloss-1;99,95;0;0;99,95;;MOB;cancelled;31,96;83,29;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;14,99;0;99,95;21.09.2020 23:30;21.09.2020 23:45;28.09.2020 00:00;7.10.2020 00:00;;No;Cancelled;0;11;0;0;11;-31,96
ORDER LINE;conforama;4898838201-A;22.09.2020 06:30;1-300056292;MOB-N-3-WhiteStrings-White-2-R;94,95;0;9,95;104,9;;MOB;shipped;39,47;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;16,14;0;104,9;22.09.2020 11:56;22.09.2020 12:00;6.10.2020 00:00;15.10.2020 00:00;;No;Awaiting shipment;0;11;0;0;11;31,81
ORDER LINE;Monechelle;M200923667198;22.09.2020 09:38;1-300056295;MOB-N-1-White;64,95;0;0;64,95;;MOB;awaiting_fulfillment;15,96;0;14,81;0000-00-00 00:00:00;0000-00-00 00:00:00;UPS;0;9,74;0;64,95;22.09.2020 11:56;22.09.2020 12:00;29.09.2020 00:00;8.10.2020 00:00;;No;Awaiting Protocol;0;11;10;0;21;13,62
ORDER LINE;Monechelle;M200923669690;22.09.2020 11:17;1-300056312;MOB-L-1-White;89,95;0;0;89,95;;MOB;shipped;29,42;0;0;1.10.2020 22:45;0000-00-00 00:00:00;DPD;0;13,49;0;89,95;22.09.2020 13:06;22.09.2020 13:10;29.09.2020 00:00;8.10.2020 00:00;;No;Awaiting shipment;0;11;9;1;21;32,05
ORDER LINE;conforama;4899334201-A;22.09.2020 12:46;1-300056331;MOB-N-10-Sonoma;79,95;0;9,95;89,9;;MOB;shipped;30,62;0;0;30.09.2020 19:26;0000-00-00 00:00:00;DPD;0;13,59;0;89,9;22.09.2020 17:57;22.09.2020 18:00;6.10.2020 00:00;15.10.2020 00:00;;No;Awaiting shipment;0;2;6;2;10;30,71
ORDER LINE;CDiscount;20092222443SX05;22.09.2020 20:44;1-300056364;MOB-L-23-WengeMixSonoma;79,95;0;9,95;89,9;;MOB;shipped;27,58;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;2,16;0;15,64;92,06;23.09.2020 11:45;23.09.2020 11:46;6.10.2020 00:00;15.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;10;0;0;10;29,9
ORDER LINE;PriceMinister;322607714;23.09.2020 07:46;1-300056382;MOB-S3-Mix-WhiteGloss-2-Modern;259,95;0;0;259,95;;MOB;shipped;78,52;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;38,99;0;259,95;23.09.2020 11:45;23.09.2020 11:46;2.10.2020 00:00;7.10.2020 00:00;;No;Awaiting shipment;0;10;0;0;10;99,12
ORDER LINE;conforama;4900330502-A;23.09.2020 08:46;1-300056401;MOB-J-4-WengeMixSonoma;99,95;0;9,95;109,9;;MOB;shipped;40,58;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;16,99;0;109,9;23.09.2020 14:04;23.09.2020 14:10;7.10.2020 00:00;16.10.2020 00:00;;No;Awaiting shipment;0;10;0;0;10;34,01
ORDER LINE;CDiscount;20092317263PKM5;23.09.2020 15:26;1-300056437;MOB-S2-WhiteMixWhiteGloss-1;145,95;0;19,95;165,9;;MOB;shipped;48,68;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;24,88;165,9;23.09.2020 18:42;23.09.2020 18:45;7.10.2020 00:00;16.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;9;0;0;9;64,69
ORDER LINE;Monechelle;M200923706234;23.09.2020 19:28;1-300056463;MOB-L-30-Wenge;79,95;0;0;79,95;;MOB;shipped;25,06;0;0;1.10.2020 15:49;0000-00-00 00:00:00;DPD;0;11,99;0;79,95;23.09.2020 22:17;23.09.2020 22:30;30.09.2020 00:00;9.10.2020 00:00;;No;Awaiting shipment;0;9;7;1;17;29,58
ORDER LINE;Monechelle;M200923711923;24.09.2020 08:05;1-300056486;MOB-B80-White;89,95;0;0;89,95;;MOB;shipped;27,53;0;15,95;1.10.2020 15:49;0000-00-00 00:00:00;DPD;0;13,49;0;269,85;24.09.2020 11:03;24.09.2020 11:10;1.10.2020 00:00;12.10.2020 00:00;;No;Awaiting shipment;0;9;7;1;17;17,99
ORDER LINE;Monechelle;M200923711923;24.09.2020 08:05;1-300056486;MOB-B80-White;89,95;0;0;89,95;;MOB;shipped;27,53;0;15,95;1.10.2020 15:49;0000-00-00 00:00:00;DPD;0;13,49;0;269,85;24.09.2020 11:03;24.09.2020 11:10;1.10.2020 00:00;12.10.2020 00:00;;No;Awaiting shipment;0;9;7;1;17;17,99
ORDER LINE;Monechelle;M200923711923;24.09.2020 08:05;1-300056486;MOB-B80-White;89,95;0;0;89,95;;MOB;shipped;27,53;0;15,95;1.10.2020 15:49;0000-00-00 00:00:00;DPD;0;13,49;0;269,85;24.09.2020 11:03;24.09.2020 11:10;1.10.2020 00:00;12.10.2020 00:00;;No;Awaiting shipment;0;9;7;1;17;17,99
ORDER LINE;conforama;4901471401-A;24.09.2020 06:01;1-300056487;MOB-N-10-Sonoma;79,95;0;9,95;89,9;;MOB;shipped;30,62;0;0;30.09.2020 23:50;0000-00-00 00:00:00;DPD;0;13,59;0;89,9;24.09.2020 11:03;24.09.2020 11:10;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting shipment;0;9;6;2;17;30,71
ORDER LINE;conforama;4901480601-A;24.09.2020 06:01;1-300056488;MOB-S-62D-WhiteStrings-Black-2;219,95;0;19,95;239,9;;MOB;shipped;87,3;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;37,39;0;239,9;24.09.2020 11:03;24.09.2020 11:10;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting shipment;0;9;0;0;9;75,23
ORDER LINE;conforama;4901559901-A;24.09.2020 07:15;1-300056498;MOB-J-5-SonomaMixWhite;139,95;0;19,95;159,9;;MOB;awaiting_fulfillment;48,66;0;28,32;0000-00-00 00:00:00;0000-00-00 00:00:00;UPS;0;23,79;0;159,9;24.09.2020 13:58;24.09.2020 14:00;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting Protocol;0;1;7;0;8;32,48
ORDER LINE;Monechelle;M200923714263;24.09.2020 09:44;1-300056501;MOB-R3-Wenge-Strings-Black-1;99,95;0;0;99,95;;MOB;shipped;32,84;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;14,99;0;99,95;24.09.2020 13:58;24.09.2020 14:00;1.10.2020 00:00;12.10.2020 00:00;;No;Awaiting shipment;0;9;0;0;9;35,46
ORDER LINE;CDiscount;20092411143MGHM;24.09.2020 09:14;1-300056505;MOB-S-62D-Sonoma;159,95;0;19,95;179,9;;MOB;awaiting_fulfillment;55,11;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;0;26,98;179,9;24.09.2020 13:58;24.09.2020 14:00;8.10.2020 00:00;19.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;1;7;0;8;35,93
ORDER LINE;conforama;4901611701-A;24.09.2020 08:01;1-300056507;MOB-N4P-White;149,95;0;19,95;169,9;;MOB;awaiting_fulfillment;51;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;25,49;0;169,9;24.09.2020 15:08;24.09.2020 15:10;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting Protocol;0;9;0;0;9;35,48
ORDER LINE;conforama;4901832001-A;24.09.2020 11:46;1-300056527;MOB-R-120-SonomaMixWhite-Wenge-Gloss-1;156,95;0;19,95;176,9;;MOB;awaiting_fulfillment;55,94;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;26,68;0;176,9;24.09.2020 16:29;24.09.2020 16:30;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting Protocol;0;9;0;0;9;35,19
ORDER LINE;Monechelle;M200923719822;24.09.2020 14:10;1-300056528;MOB-B80-White;89,95;0;0;89,95;;MOB;awaiting_fulfillment;27,53;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;13,49;0;89,95;24.09.2020 16:29;24.09.2020 16:30;1.10.2020 00:00;12.10.2020 00:00;;No;Awaiting Protocol;0;1;7;0;8;17,99
ORDER LINE;conforama;4902126701-A;24.09.2020 14:46;1-300056556;MOB-N-10-White;79,95;0;9,95;89,9;;MOB;awaiting_fulfillment;30,62;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;13,59;0;89,9;24.09.2020 20:09;24.09.2020 20:10;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting Protocol;0;1;7;0;8;14,76
ORDER LINE;Monechelle;M200923724760;24.09.2020 17:26;1-300056558;MOB-R-140-S4-Wenge;186,95;0;0;186,95;;MOB;awaiting_fulfillment;58,33;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;28,04;0;186,95;24.09.2020 20:10;24.09.2020 20:10;1.10.2020 00:00;12.10.2020 00:00;;No;Awaiting Protocol;0;8;7;0;15;37,52
ORDER LINE;conforama;4902172601-A;24.09.2020 15:16;1-300056559;MOB-R-120-S8-Sonoma-Zebrano-1;199,95;0;19,95;219,9;;MOB;awaiting_fulfillment;60,19;0;47,85;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;33,99;0;219,9;24.09.2020 20:10;24.09.2020 20:11;8.10.2020 00:00;19.10.2020 00:00;;No;Awaiting Protocol;0;8;0;0;8;41,22
ORDER LINE;Monechelle;M200923729527;24.09.2020 20:54;1-300056574;MOB-N-1-White;59,95;0;0;59,95;;MOB;awaiting_fulfillment;15,96;0;14,81;0000-00-00 00:00:00;0000-00-00 00:00:00;UPS;0;8,99;0;57,95;24.09.2020 23:39;24.09.2020 23:45;1.10.2020 00:00;12.10.2020 00:00;;No;Awaiting Protocol;0;5;3;0;8;10,2
ORDER LINE;CDiscount;20092423463IZ3V;24.09.2020 21:46;1-300056588;MOB-R-120-White-Gloss-1;156,95;0;19,95;176,9;;MOB;awaiting_fulfillment;55,94;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;26,53;176,9;25.09.2020 00:49;25.09.2020 00:51;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;8;0;0;8;35,34
ORDER LINE;Monechelle;M200923732307;25.09.2020 07:19;1-300056594;MOB-S-2-White;156,95;0;0;156,95;;MOB;shipped;44,3;0;31,9;2.10.2020 15:49;0000-00-00 00:00:00;DPD;0;23,54;0;156,95;25.09.2020 09:06;25.09.2020 09:10;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;8;7;0;15;31,05
ORDER LINE;CDiscount;20092511053H0II;25.09.2020 09:05;1-300056608;MOB-L-23-Wenge;79,95;0;9,95;89,9;;MOB;awaiting_fulfillment;27,58;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;2,16;0;15,64;92,06;25.09.2020 12:02;25.09.2020 12:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;8;7;0;15;13,95
ORDER LINE;CDiscount;20092511473GNXN;25.09.2020 09:47;1-300056620;MOB-R-140-S4-Wenge;166,95;0;19,95;186,9;;MOB;awaiting_fulfillment;58,33;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;0;28,64;381,8;25.09.2020 13:08;25.09.2020 13:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;8;7;0;15;36,88
ORDER LINE;conforama;4903030001-A;25.09.2020 10:15;1-300056636;MOB-R3-SonomaStrings-White-2;89,95;0;9,95;99,9;;MOB;awaiting_fulfillment;36,7;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;15,29;0;99,9;25.09.2020 15:22;25.09.2020 15:30;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;8;0;0;8;15,31
ORDER LINE;Monechelle;M200923740421;25.09.2020 13:25;1-300056649;MOB-N4P-WengeMixWhite;169,95;0;0;169,95;;MOB;awaiting_fulfillment;51;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;25,49;0;169,95;25.09.2020 15:22;25.09.2020 15:30;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;35,53
ORDER LINE;Monechelle;M200923743703;25.09.2020 15:45;1-300056666;MOB-J-3-SonomaMixWhite;99,95;0;0;99,95;;MOB;awaiting_fulfillment;33,48;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;14,99;0;99,95;25.09.2020 17:40;25.09.2020 17:45;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;3;4;0;7;18,87
ORDER LINE;conforama;4903370901-A;25.09.2020 13:15;1-300056670;MOB-R-140-S3-WengeGloss-2;193,95;0;19,95;213,9;;MOB;awaiting_fulfillment;73,62;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;32,97;0;213,9;25.09.2020 18:46;25.09.2020 18:51;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;42,05
ORDER LINE;conforama;4901191104-A;25.09.2020 20:46;1-300056715;MOB-J-4-WengeMixSonoma;99,95;0;9,98;109,93;;MOB;shipped;40,58;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;16,99;0;379,85;26.09.2020 01:30;26.09.2020 01:31;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting shipment;0;7;0;0;7;34,04
ORDER LINE;Monechelle;M200923756200;26.09.2020 10:20;1-300056742;MOB-S2-SonomaMixWhite-Strings-Black-1;165,95;0;0;165,95;;MOB;awaiting_fulfillment;48,68;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;24,89;0;331,9;26.09.2020 12:55;26.09.2020 13:00;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;32,82
ORDER LINE;Monechelle;M200923756200;26.09.2020 10:20;1-300056742;MOB-S2-SonomaMixWhite-Strings-Black-1;165,95;0;0;165,95;;MOB;awaiting_fulfillment;48,68;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;24,89;0;331,9;26.09.2020 12:55;26.09.2020 13:00;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;32,82
ORDER LINE;CDiscount;200926120539U48;26.09.2020 10:05;1-300056755;MOB-L-30-Sonoma;69,95;0;9,95;79,9;;MOB;awaiting_fulfillment;25,06;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;1,92;0;13,9;81,82;26.09.2020 12:55;26.09.2020 13:00;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;2;4;0;6;10,07
ORDER LINE;Monechelle;M200923760211;26.09.2020 13:13;1-300056776;MOB-N-10-Sonoma;89,95;0;0;89,95;;MOB;awaiting_fulfillment;30,62;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;13,49;0;89,95;26.09.2020 15:10;26.09.2020 15:11;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;2;4;0;6;14,9
ORDER LINE;CDiscount;200926150638PS4;26.09.2020 13:06;1-300056781;MOB-S-62D-SonomaWhite-Gloss-T1;179,95;0;19,95;199,9;;MOB;awaiting_fulfillment;64,77;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;29,99;399,8;26.09.2020 16:18;26.09.2020 16:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;6;0;0;6;39,92
ORDER LINE;CDiscount;200926150638PS4;26.09.2020 13:06;1-300056781;MOB-S-62D-SonomaWhite-Gloss-T1;179,95;0;19,95;199,9;;MOB;awaiting_fulfillment;64,77;0;31,9;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;29,99;399,8;26.09.2020 16:18;26.09.2020 16:30;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;6;0;0;6;39,92
ORDER LINE;conforama;4904894301-A;26.09.2020 12:01;1-300056786;MOB-L-23-SonomaWenge-Gloss-1;103,95;0;12,48;116,43;;MOB;awaiting_fulfillment;43,5;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;17,67;0;232,85;26.09.2020 16:18;26.09.2020 16:30;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;19,91
ORDER LINE;conforama;4904894301-A;26.09.2020 12:01;1-300056786;MOB-L-23-SonomaWenge-Gloss-1;103,95;0;12,48;116,43;;MOB;awaiting_fulfillment;43,5;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;17,67;0;232,85;26.09.2020 16:18;26.09.2020 16:30;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;7;0;0;7;19,91
ORDER LINE;conforama;4905064101-A;26.09.2020 13:16;1-300056802;MOB-N4P-WhiteStringsBlack-1;169,95;0;19,95;189,9;;MOB;awaiting_fulfillment;61,64;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;28,89;0;189,9;26.09.2020 17:27;26.09.2020 17:30;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;6;0;0;6;38,11
ORDER LINE;Monechelle;M200923767940;26.09.2020 18:14;1-300056827;MOB-S2-WhiteMixWhiteGloss-1;165,95;0;0;165,95;;MOB;shipped;48,68;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;24,89;0;165,95;26.09.2020 21:01;26.09.2020 21:10;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;6;0;0;6;64,72
ORDER LINE;conforama;4905453802-A;26.09.2020 15:47;1-300056831;MOB-R-6-WhiteZebrano-2;179,95;0;19,95;199,9;;MOB;awaiting_fulfillment;68,17;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;30,59;0;199,9;26.09.2020 21:01;26.09.2020 21:10;9.10.2020 00:00;20.10.2020 00:00;;No;Awaiting Protocol;0;6;0;0;6;38,21
ORDER LINE;CDiscount;200926200036TY6;26.09.2020 18:00;1-300056834;MOB-S3-Mix-WhiteGloss-1-Modern;199,95;0;19,95;219,9;;MOB;shipped;58,24;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;32,98;219,9;26.09.2020 21:02;26.09.2020 21:10;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting shipment;0;6;0;0;6;92,03
ORDER LINE;CDiscount;200926212536EP3;26.09.2020 19:25;1-300056850;MOB-R-120-SonomaMixWhite;123,95;0;19,95;143,9;;MOB;awaiting_fulfillment;40,63;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;21,59;287,8;26.09.2020 22:11;26.09.2020 22:15;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;6;0;0;6;28,09
ORDER LINE;CDiscount;200926212536EP3;26.09.2020 19:25;1-300056850;MOB-R-120-SonomaMixWhite;123,95;0;19,95;143,9;;MOB;awaiting_fulfillment;40,63;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;0;21,59;287,8;26.09.2020 22:11;26.09.2020 22:15;9.10.2020 00:00;20.10.2020 00:00;WaitingForShipmentAcceptation;No;Awaiting Protocol;0;6;0;0;6;28,09
ORDER LINE;Monechelle;M200923775520;27.09.2020 09:02;1-300056876;MOB-RTV-120-SonomaMixWhite;79,95;0;0;79,95;;MOB;awaiting_fulfillment;24,99;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;11,99;0;79,95;27.09.2020 11:12;27.09.2020 11:15;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;6;0;0;6;13,7
ORDER LINE;Monechelle;M200923776425;27.09.2020 09:29;1-300056877;MOB-S2-WhiteMixWhiteGloss-1;165,95;0;0;165,95;;MOB;shipped;48,68;0;0;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;24,89;0;165,95;27.09.2020 12:20;27.09.2020 12:30;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting shipment;0;6;0;0;6;64,72
ORDER LINE;Monechelle;M200923780233;27.09.2020 11:34;1-300056892;MOB-R-140-S3-SonomaMixWhite-Gloss-1;187,95;0;0;187,95;;MOB;awaiting_fulfillment;61,55;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;;0;28,19;0;187,95;27.09.2020 13:29;27.09.2020 13:30;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;6;0;0;6;37,28
ORDER LINE;Monechelle;M200923780605;27.09.2020 11:48;1-300056897;MOB-R-3-Sonoma;89,95;0;0;89,95;;MOB;awaiting_fulfillment;26,69;0;15,95;0000-00-00 00:00:00;0000-00-00 00:00:00;DPD;0;13,49;0;89,95;27.09.2020 14:40;27.09.2020 14:45;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;1;4;0;5;18,83
ORDER LINE;Monechelle;M200923783329;27.09.2020 13:27;1-300056914;MOB-R-140-S3-Sonoma;181,95;0;0;181,95;;MOB;awaiting_fulfillment;58,78;0;29,61;0000-00-00 00:00:00;0000-00-00 00:00:00;UPS;0;27,29;0;181,95;27.09.2020 15:52;27.09.2020 16:00;2.10.2020 00:00;13.10.2020 00:00;;No;Awaiting Protocol;0;1;4;0;5;35,95
